id,name
2464,"Squamous epithelium, prostatic fluid HPF"
2465,"Cylindrical epithelium, prostatic fluid HPF"
2466,"WBC, prostatic fluid HPF"
2467,"RBC, prostatic fluid HPF"
2468,"Mucus, prostatic fluid HPF"
2469,"Mucus, prostatic fluid qualitative"
2470,"Lecithin grains, prostatic fluid HPF"
2471,"Amyloid bodies, prostatic fluid HPF"
2472,"Amyloid bodies, prostatic fluid qualitative"
2473,"Boettcher crystals, prostatic fluid HPF"
2474,"Sperm, prostatic fluid HPF"
2475,"Sperm, prostatic fluid qualitative"
2476,"Cocci, prostatic fluid HPF"
2477,"Bacillus, prostatic fluid HPF"
2478,"Coccobacilli, prostatic fluid HPF"
2479,"Polymorphic diplococci, prostatic fluid HPF"
2480,"Polymorphic diplococci, prostatic fluid qualitative"
2481,"Clue cells, prostatic fluid qualitative"
2482,"Trichomonas spp., prostatic fluid HPF"
2483,"Trichomonas spp., prostatic fluid qualitative"
2484,"Phagocytosis, prostatic fluid HPF"
2485,"Phagocytosis, prostatic fluid qualitative"
2486,"Blastospores, prostatic fluid HPF"
2487,"Blastospores, prostatic fluid qualitative"
2488,"Pseudomycelium, prostatic fluid HPF"
2489,"Pseudomycelium, prostatic fluid qualitative"
2490,"Pathogenic fungi, prostatic fluid qualitative"
2491,"Atypical cells, prostatic fluid qualitative"
2492,Antibodies Chlamydia trachomatis IgG
2493,Antibodies Chlamydia trachomatis IgG to cHSP60 qualitative
2494,Antibodies Chlamydia trachomatis IgG to MOMP+Pgp3 positivity coefficient
2495,"Bordetella parapertussis IgM Ab, positivity coefficient"
2496,Immature Platelets
2497,Hypo-He
2498,Hyper-He
2499,"Toxocara antibodies IgG, qualitative"
2500,"Lymphocytes activated, apoptosis marker (CD45+CD95+), %"
2501,"Lymphocytes activated, apoptosis marker (CD45+CD95+)"
2502,"T cells activated, apoptosis marker (CD3+CD95+), %"
2503,"T cells activated, apoptosis marker (CD3+CD95+)"
2506,Interferon alfa spontaneous
2507,Interferon gamma spontaneous
2508,"Bordetella parapertussis IgG Ab, positivity coefficient"
2509,Seromucoids
2510,Mean reticulocyte volume
2511,"Citric acid, semen"
2512,"Fructose, semen"
2513,"Zinc, semen"
2514,Big Circulating Immune Complexes
2515,Medium Circulating Immune Complexes
2516,Small Circulating Immune Complexes
2517,"17-hydroxyprogesterone, saliva"
2518,"Androstenedione, saliva"
2519,"Progesterone, saliva"
2520,"Testosterone, saliva"
2522,Semen volume
2523,"Viscosity, semen"
2525,"Abstinence days, semen"
2526,"Dilution, semen qualitative"
2527,"HPV coil cells, semen qualitative"
2529,"pH, semen"
2530,Sperm total concentration
2531,Total sperm count
2532,"Sperm vitality, %"
2533,"Non-progressive motility sperm (C), %"
2536,"Normal sperm morphology, %"
2537,"Sperm with neck anomaly, %"
2538,"Combined pathology sperm, %"
2539,"Sperm speed, semen"
2540,Sperm motility index (SMI)
2541,Sperm deformity index
2542,"Praseodymium, hair"
2543,"Neutral alpha-glucosidase, semen"
2544,"HBA test, semen"
2545,"Antisperm antibodies IgA, semen %"
2546,"Antisperm antibodies IgG, semen %"
2547,"WBC, semen"
2548,"Spermatogenesis cells, %"
2551,"Sperm aggregation,  semen qualitative"
2552,"WBC, semen HPF"
2553,"Spermiophages, semen HPF"
2554,"RBC, semen qualitative"
2555,"RBC, semen"
2556,"Round cells, semen"
2557,"Epithelial cells, semen qualitative"
2558,"Lecithin grains, semen"
2559,"Amyloid bodies, semen qualitative"
2560,"Trousseau-Lallemand bodies, semen qualitative"
2561,"Boettcher crystals, semen qualitative"
2562,"Cocci, semen qualitative"
2563,"Bacillus, semen qualitative"
2564,"Coccobacilli, semen qualitative"
2565,"Polymorphic diplococci, semen qualitative"
2566,"Diplococci Gr (-), semen qualitative"
2567,"Trichomonas vaginalis, semen qualitative"
2568,"Clue cells, semen qualitative"
2569,"Blastospores, semen qualitative"
2570,"Pseudomycelium, semen qualitative"
2571,"Candida, semen qualitative"
2572,"2-methyl-3-hydroxybutyric acid/Creat, urine"
2573,"2-hydroxyisobutyrate/Creat, urine"
2574,"N-Acetylaspartic acid/Creat, urine"
2575,"3-hydroxybutyrate/Creat, urine"
2577,"3-methylglutaconic acid/Creat, urine"
2578,"4-hydroxyphenyl acetate/Creat, urine"
2579,"4-hydroxyphenylpyruvate/Creat, urine"
2580,"Sebacic acid/Creat, urine"
2581,"4-hydroxyphenyl lactate/Creat, urine"
2582,"Methyl Succinate/Creat, Urine"
2583,"2-methylglutaric acid/Creat, urine"
2584,"Acetoacetic acid/Creat, urine"
2585,"2-hydroxy-3-methylbutanoic acid/Creat, urine"
2586,"3-methylcrotonylglycine/Creat, urine"
2587,"3-methylglutaric acid/Creat, urine"
2588,"Isovalerylglycine/Creat, urine"
2589,"4-Hydroxyphenylpyruvic acid/Creat, urine"
2590,"Homogentisic acid/Creat, urine"
2591,"Phenyllactic acid/Creat, urine"
2592,"Phenylglyoxylic acid/Creat, urine"
2593,"Mandelic acid/Creat, urine"
2594,"Glycolic acid/Creat, urine"
2595,"Glyceric acid/Creat, urine"
2596,"Oxalic acid/Creat, urine"
2597,"2-ketoisovaleric acid/Creat, urine"
2598,"3-methyl-2-oxovaleric acid/Creat, urine"
2599,"Methylsuccinic acid/Creat, urine"
2600,"2-Hydroxybutyric acid/Creat, urine"
2601,"Ortho-methylhippuric acid/Creat, urine"
2602,"Meta-methylhippuric acid/Creat, urine"
2603,"Para-methylhippuric acid/Creat, urine"
2604,"3-indolylacetic acid/Creat, urine"
2605,"Caffeic acid/Creat, urine"
2606,"Tartaric acid/Creat, urine"
2607,"2-hydroxy-2-methylbutanedioic acid/Creat, urine"
2608,"2-hydroxyphenyl acetate/Creat, urine"
2609,"2-hydroxyglutaric acid/Creat, urine"
2610,"3-hydroxyglutaric acid/Creat, urine"
2611,"2-methylbutyrylglycine/Creat, urine"
2612,"3-hydroxypropionic acid/Creat, urine"
2613,"3-hydroxyvaleryl glycine/Creat, urine"
2614,"4-hydroxyisovaleric acid/Creat, urine"
2615,"5-hydroxyhexanoic acid/Creat, urine"
2616,"7-hydroxyoctanoic acid/Creat, urine"
2617,"Decendionic acid/Creat, urine"
2618,"Phenylpropionylglycine/Creat, urine"
2619,"Hexanoylglycine/Creat, urine"
2620,"Glutaconic acid/Creat, urine"
2621,"Isobutyrylglycine/Creat, urine"
2622,"Methylcitric acid (MCA)/Creat, urine"
2623,"Caprylic acid/Creat, urine"
2624,"Octendionic acid/Creat, urine"
2625,"Propionylglycine/Creat, urine"
2626,"Suberylglycine/Creat, urine"
2627,"Succinylacetone/Creat, urine"
2628,"Uracil/Creat, urine"
2629,"Parasites, urine qualitative"
2630,Hepatitis A virus IgG Ab
2631,"Epstein-Barr Virus nuclear Ag IgG Ab, positivity coefficient"
2632,Blasts#
2633,"Salts of fatty acids, feces qualitative"
2634,"Cylindrical epithelium, feces qualitative"
2635,"Cocci Gr(+), cervical canal qualitative"
2636,"Cocci Gr(+), vagina qualitative"
2637,"Cocci Gr(+), urethra qualitative"
2638,"Cocci Gr(-), cervical canal qualitative"
2639,"Cocci Gr(-), vagina qualitative"
2640,"Cocci Gr(-), urethra qualitative"
2641,"Coccobacilli Gr(+/-), cervical canal qualitative"
2642,"Coccobacilli Gr(+/-), vagina qualitative"
2643,"Coccobacilli Gr(+/-), urethra qualitative"
2644,"Bacillus Gr(+), cervical canal qualitative"
2645,"Bacillus Gr(+), vagina qualitative"
2646,"Bacillus Gr(+), urethra qualitative"
2647,"Bacillus Gr(-), cervical canal qualitative"
2648,"Bacillus Gr(-), vagina qualitative"
2649,"Bacillus Gr(-), urethra qualitative"
2650,"Diplococci Gr(+), cervical canal qualitative"
2651,"Diplococci Gr(+), vagina qualitative"
2652,"Diplococci Gr(+), urethra qualitative"
2653,"Diplococci Gr(-), cervical canal qualitative"
2654,"Diplococci Gr(-), vagina qualitative"
2655,"Diplococci Gr(-), urethra qualitative"
2656,Copper/Zinc Ratio
2657,"Epstein-Barr Virus capsid Ag IgG Ab, positivity coefficient"
2658,Epstein-Barr Virus early Ag IgG Ab
2659,"Candida albicans IgG Ab, positivity coefficient"
2660,"Candida albicans IgM Ab, positivity coefficient"
2661,"Candida albicans IgA Ab, positivity coefficient"
2662,"Urobilin, urine"
2663,Anti-Sm (Smith)/RNP
2664,Anti-SSA Ro60 Ab IgG
2665,Anti-SSB Ab IgG
2667,"Neutrophil cytoplasmic IgG Ab, positivity coefficient"
2668,"Antibodies Chlamydia pneumoniae, IgM positivity coefficient"
2669,"Epithelial cells, urine"
2670,"Antibodies Taenia solium IgG, positivity coefficient"
2671,"Antibodies Yersinia enterocolitica IgM, positivity coefficient"
2672,"Antibodies Yersinia enterocolitica IgM, qualitative"
2673,"Antibodies Yersinia pseudotuberculosis IgM, positivity coefficient"
2674,"Antibodies Yersinia pseudotuberculosis IgM, qualitative"
2675,"Antibodies Yersinia enterocolitica IgG, positivity coefficient"
2676,"Antibodies Yersinia enterocolitica IgG, qualitative"
2677,"Antibodies Yersinia pseudotuberculosis IgG, positivity coefficient"
2678,"Antibodies Yersinia pseudotuberculosis IgG, qualitative"
2679,"Antibodies Yersinia enterocolitica IgA, positivity coefficient"
2680,"Antibodies Yersinia enterocolitica IgA, qualitative"
2681,"Antibodies Yersinia pseudotuberculosis IgA, positivity coefficient"
2682,"Antibodies Yersinia pseudotuberculosis IgA, qualitative"
2683,Antibodies Yersinia enterocolitica O3
2684,"Antibodies Yersinia enterocolitica O3, qualitative"
2686,"Schistosoma mansoni IgG Ab, positivity coefficient"
2687,"Schistosoma mansoni IgG Ab, qualitative"
2688,"Antibodies Entamoeba histolytica IgG, positivity coefficient"
2689,"Antibodies Entamoeba histolytica IgG, qualitative"
2690,"Antibodies Fasciola hepatica IgG, positivity coefficient"
2691,"Antibodies Fasciola hepatica IgG, qualitative"
2692,"Legionella pneumophila IgG+IgM Ab, positivity coefficient"
2693,"Legionella pneumophila IgG+IgM Ab, qualitative"
2694,Legionella pneumophila IgG Ab
2695,"Antibodies Strongyloides stercoralis IgG, positivity coefficient"
2696,"Antibodies Strongyloides stercoralis IgG, qualitative"
2697,"Kluyvera spp., feces"
2698,"Antibodies Leishmania spp. IgG, positivity coefficient"
2699,"Antibodies Leishmania spp. IgG, qualitative"
2700,"Antibodies Leishmania infantum IgG+IgM, positivity coefficient"
2701,"Antibodies Leishmania infantum IgG+IgM, qualitative"
2702,Plasma recalcification time
2703,Activated plasma recalcification time
2704,"Other type yeasts, feces"
2705,Neutrophil granularity intensity
2706,Neutrophil reactivity intensity
2707,Opsonic Index
2708,"Lipids total, blood"
2709,"Squamous epithelial cells, feces qualitative"
2710,"Epithelial cells, feces qualitative"
2711,"Epithelial cells, feces HPF"
2712,"Cylindrical epithelium, cervical canal qualitative"
2713,"Transitional epithelium, cervical canal qualitative"
2714,"Cylindrical epithelium, cervical canal HPF"
2715,"Transitional epithelium, cervical canal HPF"
2716,"Cylindrical epithelium, vagina qualitative"
2717,"Transitional epithelium, vagina qualitative"
2718,"Cylindrical epithelium, vagina HPF"
2719,"Transitional epithelium, vagina HPF"
2720,"Cylindrical epithelium, urethra qualitative"
2721,"Transitional epithelium, urethra qualitative"
2722,"Cylindrical epithelium, urethra HPF"
2723,"Transitional epithelium, urethra HPF"
2724,Thyroid uptake
2725,"Hyaline-drop casts, urine qualitative"
2726,"WBC, rectum HPF"
2727,"Epithelial cells, rectum HPF"
2728,"Trichomonas vaginalis, rectum qualitative"
2729,"Neisseria gonorrhoeae, rectum qualitative"
2730,"Other, rectum qualitative"
2731,"Mucus, rectum qualitative"
2734,"Clue cells, rectum qualitative"
2735,"Erythrocytes, rectum HPF"
2736,"Gardnerella vaginalis, rectum qualitative"
2737,"Bacillus, rectum qualitative"
2738,"Coccobacilli Gr(+/-), rectum qualitative"
2739,"Diplococci, rectum qualitative"
2740,"Candida spp., rectum qualitative"
2741,"Erythrocytes, rectum qualitative"
2742,"Brown-pigmented casts, urine qualitative"
2743,"Cylindroids, urine qualitative"
2744,"Testosterone, Free (Direct) %"
2745,"Waxy casts, urine HPF"
2746,"Pigment casts, urine HPF"
2747,"White blood cells clumps, urine"
2748,"Uric acid, urine qualitative"
2749,"Polymorphic epithelium, urine HPF"
2750,"Artifacts, urine qualitative"
2751,"Anaerobes cocci, feces"
2752,"Filamentous fungi, feces "
2753,"Bacillus spp., feces"
2754,"Pseudomycelium, feces qualitative"
2755,"Staphylococcus saprophyticus, feces"
2756,"Activated charcoal crystals, feces qualitative"
2757,"Hepatitis A virus IgM Ab, positivity coefficient"
2758,"Antibodies to Herpes Simplex Virus 2, IgG"
2759,"Toxoplasma gondii IgM Ab, positivity coefficient"
2760,"Rubella virus IgM Ab, positivity coefficient"
2761,"Antibodies to Helicobacter pylori, IgA positivity coefficient"
2762,"RBC, semen HPF"
2763,"Spermatogenesis cells, semen"
2764,"DNA fragmentation index, semen"
2765,"Additional inclusions, semen qualitative"
2766,"Spermiophages, semen"
2768,"Microflora, semen qualitative"
2769,Prolymphocytes
2770,"Detritus, feces HPF"
2772,"Squamous epithelial cells, feces HPF"
2773,"Salts of fatty acids, feces HPF"
2774,"Candida spp., urogenetal scraping qualitative"
2775,"Fungi, urine qualitative"
2776,"Erythrocytes, cervical canal qualitative"
2777,"Erythrocytes, vagina qualitative"
2778,"Erythrocytes, urethra qualitative"
2779,"WBC, cervical canal qualitative"
2780,"WBC, vagina qualitative"
2781,"WBC, urethra qualitative"
2782,"WBC, rectum qualitative"
2783,"Epithelial cells, cervical canal qualitative"
2784,"Epithelial cells, vagina qualitative"
2785,"Epithelial cells, urethra qualitative"
2786,"Epithelial cells, rectum qualitative"
2787,"Mucus, urethra qualitative"
2788,"Trichomonas vaginalis, urethra qualitative"
2790,"Neisseria gonorrhoeae, urethra qualitative"
2791,"Gardnerella vaginalis, urogenital scraping qualitative"
2792,"Gardnerella vaginalis DNA, urogenital scraping qualitative"
2794,"Gardnerella vaginalis, vagina qualitative"
2795,"Gardnerella vaginalis, urethra qualitative"
2796,"Yeasts, vagina qualitative"
2797,"Yeasts, urethra qualitative"
2798,"Yeasts, urogenital scraping qualitative"
2799,"Antinuclear IgG Ab, qualitative"
2800,"Mycoplasma spp. DNA, urogenital scraping qualitative"
2801,"Ureaplasma urealyticum DNA, urogenital scraping qualitative"
2802,"Ureaplasma parvum DNA, urogenital scraping qualitative"
2803,"Trichomonas vaginalis, urogenital scraping qualitative"
2804,"Clue cells, cervical canal qualitative"
2805,"Clue cells, urogenital scraping qualitative"
2806,"Atopobium vaginae DNA, urogenital scraping qualitative"
2807,Borrelia burgdorferi IgM Ab
2808,"Neisseria gonorrhoeae, urogenital scraping qualitative"
2809,"Pseudomycelium, cervical canal qualitative"
2810,"Pseudomycelium, urethra qualitative"
2811,"Oxalate, urine"
2812,"Biotinidase Activity, serum"
2813,"Immunoglobulin free light chains kappa, CSF"
2814,"Immunoglobulin free light chains lambda, CSF"
2815,"Immunoglobulin free light chains kappa, serum qualitative"
2816,"Immunoglobulin free light chains lambda, serum qualitative"
2817,"Bence-Jones Protein, 24h urine"
2818,"Bence-Jones Protein, urine qualitative"
2819,"M-spike, serum"
2820,"Monoclonal immunoglobulin G (M-spike), serum qualitative"
2821,"Monoclonal immunoglobulin M (M-spike), serum qualitative"
2822,"Monoclonal immunoglobulin A (M-spike), serum qualitative"
2823,Cyclosporine (CSA)
2824,"Candida parapsilosis/tropicalis DNA, urogenital scraping qualitative"
2825,"Toxic granulation neutrophils (TGNs), qualitative"
2826,"Cytoplasmic vacuolization neutrophils, qualitative"
2827,"Coccobacilli Gr(+), cervical canal qualitative"
2828,"Coccobacilli Gr(+), vagina qualitative"
2829,"Coccobacilli Gr(+), urethra qualitative"
2830,"Antibodies to Herpes Simplex Virus 2, IgG avidity index"
2831,"Fungal elements, urethra qualitative"
2832,"von Willebrand factor antigen, %"
2833,"Candida albicans IgG Ab, qualitative"
2834,"RBC normal morphology, urine qualitative"
2835,Mitochondrial Antibodies (AMA)
2837,"Hypersegmentation of neutrophil nuclei, qualitative"
2838,"Anisocytosis, qualitative"
2839,"Anisochromia, qualitative"
2840,"Poikilocytosis, qualitative"
2841,"Hypochromia, qualitative"
2842,"Hyperchromia, qualitative"
2843,"Polychromatophilia, qualitative"
2844,"Cabot rings, qualitative"
2845,"Howell-Jolly bodies, qualitative"
2846,"Heinz bodies, qualitative"
2847,"Heinz bodies, %"
2848,"Basophilic stippling of RBC, qualitative"
2849,"Basophilic stippling of RBC, %"
2850,"2-hydroxyphenylacetic acid/Creat, urine"
2851,"Normoblasts orthochromic, % blood"
2852,"Megaloblasts, qualitative"
2853,"Normoblasts, qualitative"
2854,"Sulfur, serum"
2855,"Sulfur, nails"
2856,"Sulfur, hair"
2857,"Sulfur, urine"
2858,"Sulfur, blood"
2859,"Sperm agglutination, semen %"
2860,"Candida albicans DNA, semen qualitative"
2861,"Candida glabrata DNA, semen qualitative"
2862,"Candida krusei DNA, semen qualitative"
2863,"Mycoplasma genitalium DNA, semen qualitative"
2864,"Mycoplasma hominis DNA, semen qualitative"
2865,"Neisseria gonorrhoeae DNA, semen qualitative"
2866,"Trichomonas vaginalis DNA, semen qualitative"
2867,"Ureaplasma parvum DNA, semen qualitative"
2868,"Ureaplasma urealyticum DNA, semen qualitative"
2869,"Gardnerella vaginalis DNA, semen qualitative"
2870,"Chlamydia trachomatis DNA, semen qualitative"
2871,"Herpes simplex virus 1 DNA, semen qualitative"
2872,"Herpes simplex virus 2 DNA, semen qualitative"
2873,"Human herpes virus 6 DNA, semen qualitative"
2874,"Cytomegalovirus DNA, semen qualitative"
2875,"Cell debris, semen qualitative"
2876,"Other, semen qualitative"
2877,"Other, cervical canal qualitative"
2878,"Other, vagina qualitative"
2879,"Other, urethra qualitative"
2880,"Non-fermentative Gram(-) bacteria, feces qualitative"
2881,"Non-fermentative Gram(-) bacteria, urogenital scraping qualitative"
2882,"Non-fermentative Gram(-) bacteria, urine qualitative"
2883,"Non-fermentative Gram(-) bacteria, semen qualitative"
2884,"Sodium/Potassium ratio, 24h urine"
2885,"Sodium/Potassium ratio, urine"
2886,"Sodium/Potassium ratio, serum"
2887,"Uranium, nails"
2888,"Malondialdehyde/Creat, urine"
2889,"Palladium, nails"
2890,"Arginine/Creat, urine"
2891,"Valine/Creat, urine"
2892,"Histidine/Creat, urine"
2893,"Isoleucine/Creat, urine"
2894,"Leucine/Creat, urine"
